id,link,project
810195,https://www.commercialguru.com.sg/project/20040/abi-plaza,Abi Plaza,11 Keppel Road,089057
810196,https://www.commercialguru.com.sg/project/22993/abm-building,ABM Building,20 Jalan Kilang,159418
810197,https://www.commercialguru.com.sg/project/19071/acacia-court,Acacia Court,2 Pandan Valley,597626
810198,https://www.commercialguru.com.sg/project/19072/accord-famous-distri-centre,Accord Famous Distri Centre,20 Toh Guan Road,608839
810199,https://www.commercialguru.com.sg/project/21829/ace-buroh,ACE @ Buroh,2 Buroh Crescent,627546
810200,https://www.commercialguru.com.sg/project/19073/ace-building,Ace Building,146B Paya Lebar Road,409017
810201,https://www.commercialguru.com.sg/project/19074/acer-building,Acer Building,29 International Business Park,609923
810202,https://www.commercialguru.com.sg/project/19075/acetech-centre,Acetech Centre,19 Jalan Kilang Barat,159361
810203,https://www.commercialguru.com.sg/project/19076/acorn-building,Acorn Building,12 Mohamed Sultan Road,238961
810204,https://www.commercialguru.com.sg/project/19077/adl-building,ADL Building,41 Toh Guan Road East,608605
810205,https://www.commercialguru.com.sg/project/19079/admiralty-industrial-park,Admiralty Industrial Park,23 Woodlands Industrial Park E1,757741
810206,https://www.commercialguru.com.sg/project/19082/admirax,Admirax,8 Admiralty Street,730431
810207,https://www.commercialguru.com.sg/project/21968/adora-green,Adora Green,134 Yishun Ave 11,761348
810208,https://www.commercialguru.com.sg/project/19083/advance-building,Advance Building,19 Burn Road,369974
810209,https://www.commercialguru.com.sg/project/19084/afro-asia-building,Afro-Asia Building,63 Robinson Road,068894
810210,https://www.commercialguru.com.sg/project/21735/agrow-building,Agrow Building,90 Lorong 23 Geylang,388393
810211,https://www.commercialguru.com.sg/project/19085/aia-tampines,Aia Tampines,3 Tampines Grande,528799
810212,https://www.commercialguru.com.sg/project/19086/aia-tower,Aia Tower,1 Robinson Road,048542
810213,https://www.commercialguru.com.sg/project/19087/aig-building,AIG Building,22 Martin Road,239058
810214,https://www.commercialguru.com.sg/project/19088/air-view-building,Air View Building,38 Maxwell Road,069116
810215,https://www.commercialguru.com.sg/project/19089/ais-industrial-building,AIS Industrial Building,95 Kallang Avenue,339420
810216,https://www.commercialguru.com.sg/project/23161/akzonobel-house,Akzonobel House,3 Changi Business Park Vista,486051
810217,https://www.commercialguru.com.sg/project/19090/albert-centre,Albert Centre,60 Albert Street,189969
810218,https://www.commercialguru.com.sg/project/21471/alexandra-central,Alexandra Central,321 Alexandra Road singapore,159971
810219,https://www.commercialguru.com.sg/project/19091/alexandra-distripark,Alexandra Distripark,3 Pasir Panjang Road,118483
810220,https://www.commercialguru.com.sg/project/19092/alexandra-point,Alexandra Point,438 Alexandra Road,119958
810221,https://www.commercialguru.com.sg/project/19093/alexandra-technopark,Alexandra Technopark,438A Alexandra Road,119967
810222,https://www.commercialguru.com.sg/project/19094/alexandra-village,Alexandra Village,125 Bukit Merah Lane 1,150125
810223,https://www.commercialguru.com.sg/project/21227/alexis,Alexis,356 Alexandra Road,159948
810224,https://www.commercialguru.com.sg/project/19095/alfa-centre,Alfa Centre,99 Bukit Timah Road,229835
